CSID,CaseMasterID,csdate,cstype,PolicePersonID
4298,4298,2026-07-22,Charge Sheet,49
4299,4299,2026-03-11,Final Report,91
4300,4300,2025-05-10,Charge Sheet,15
4301,4301,2026-06-20,Final Report,42
4302,4302,2025-12-20,Final Report,5
4303,4303,2026-07-22,Charge Sheet,28
4304,4304,2025-01-04,Final Report,39
4305,4305,2026-07-22,Final Report,14
4306,4306,2026-04-06,Final Report,32
4307,4307,2025-11-02,Charge Sheet,40
4308,4308,2024-07-24,Charge Sheet,54
4309,4309,2026-07-22,Charge Sheet,56
4310,4310,2026-07-22,Final Report,92
4311,4311,2025-04-21,Final Report,77
4312,4312,2026-06-14,Charge Sheet,47
4313,4313,2026-07-22,Final Report,15
4314,4314,2024-10-12,Final Report,1
4315,4315,2025-09-23,Charge Sheet,52
4316,4316,2025-10-10,Charge Sheet,9
4317,4317,2026-07-22,Final Report,43
4318,4318,2026-07-22,Supplementary Report,16
4319,4319,2026-03-12,Final Report,50
4320,4320,2024-11-09,Final Report,79
4321,4321,2026-07-22,Final Report,94
4322,4322,2026-03-16,Final Report,85
4323,4323,2025-03-09,Charge Sheet,75
4324,4324,2026-07-22,Charge Sheet,74
4325,4325,2026-07-22,Charge Sheet,39
4326,4326,2025-02-10,Final Report,21
4327,4327,2024-11-09,Final Report,62
4328,4328,2025-12-06,Final Report,64
4329,4329,2025-05-05,Charge Sheet,65
4330,4330,2026-04-26,Final Report,1
4331,4331,2024-10-02,Supplementary Report,1
4332,4332,2025-12-05,Final Report,83
4333,4333,2024-10-25,Supplementary Report,72
4334,4334,2026-07-22,Final Report,67
4335,4335,2025-03-01,Final Report,48
4336,4336,2024-12-15,Final Report,34
4337,4337,2025-03-20,Supplementary Report,10
4338,4338,2025-09-12,Supplementary Report,61
4339,4339,2024-11-25,Supplementary Report,65
4340,4340,2025-08-03,Charge Sheet,84
4341,4341,2026-05-02,Final Report,37
4342,4342,2026-07-22,Final Report,52
4343,4343,2024-10-17,Charge Sheet,6
4344,4344,2024-11-01,Final Report,21
4345,4345,2024-07-03,Final Report,26
4346,4346,2025-05-15,Final Report,88
4347,4347,2024-10-19,Charge Sheet,17
4348,4348,2025-11-09,Final Report,51
4349,4349,2026-03-02,Final Report,70
4350,4350,2025-08-07,Charge Sheet,84
4351,4351,2024-11-11,Final Report,68
4352,4352,2026-05-09,Final Report,6
4353,4353,2025-08-19,Final Report,13
4354,4354,2025-05-03,Charge Sheet,27
4355,4355,2026-05-21,Final Report,60
4356,4356,2024-07-15,Final Report,40
4357,4357,2025-08-19,Final Report,5
4358,4358,2025-06-17,Supplementary Report,42
4359,4359,2026-07-22,Charge Sheet,12
4360,4360,2024-12-11,Final Report,79
4361,4361,2025-03-04,Final Report,60
4362,4362,2024-08-27,Final Report,86
4363,4363,2026-05-06,Charge Sheet,38
4364,4364,2025-12-27,Charge Sheet,50
4365,4365,2025-12-15,Final Report,28
4366,4366,2024-12-31,Final Report,3
4367,4367,2024-07-12,Final Report,17
4368,4368,2026-07-22,Charge Sheet,73
4369,4369,2026-07-22,Charge Sheet,14
4370,4370,2026-07-22,Final Report,18
4371,4371,2026-02-26,Final Report,52
4372,4372,2025-11-03,Final Report,60
4373,4373,2026-06-17,Supplementary Report,66
4374,4374,2024-12-14,Charge Sheet,52
4375,4375,2026-07-22,Charge Sheet,91
4376,4376,2024-07-15,Charge Sheet,25
4377,4377,2024-07-30,Final Report,51
4378,4378,2025-01-08,Final Report,2
4379,4379,2024-12-13,Charge Sheet,72
4380,4380,2025-03-31,Charge Sheet,9
4381,4381,2025-07-27,Final Report,38
4382,4382,2025-06-16,Charge Sheet,60
4383,4383,2025-05-13,Final Report,35
4384,4384,2024-05-26,Final Report,17
4385,4385,2026-07-22,Charge Sheet,90
4386,4386,2025-02-19,Final Report,22
4387,4387,2026-07-22,Final Report,10
4388,4388,2024-04-14,Charge Sheet,66
4389,4389,2026-07-22,Final Report,62
4390,4390,2026-07-22,Charge Sheet,72
4391,4391,2024-07-06,Charge Sheet,53
4392,4392,2025-04-26,Final Report,16
4393,4393,2024-06-25,Final Report,81
4394,4394,2026-07-22,Charge Sheet,56
4395,4395,2024-06-14,Final Report,93
4396,4396,2025-01-10,Supplementary Report,45
4397,4397,2026-07-22,Final Report,45
4398,4398,2025-04-11,Charge Sheet,15
4399,4399,2024-06-05,Supplementary Report,64
4400,4400,2025-07-11,Final Report,87
4401,4401,2024-12-30,Final Report,70
4402,4402,2026-07-22,Final Report,79
4403,4403,2024-12-02,Charge Sheet,48
4404,4404,2025-07-02,Final Report,33
4405,4405,2026-07-06,Final Report,59
4406,4406,2025-03-19,Final Report,12
4407,4407,2024-11-20,Charge Sheet,33
4408,4408,2025-05-03,Final Report,31
4409,4409,2026-07-22,Charge Sheet,38
4410,4410,2024-08-15,Final Report,58
4411,4411,2026-04-23,Charge Sheet,85
4412,4412,2026-07-22,Final Report,58
4413,4413,2024-11-28,Final Report,6
4414,4414,2026-03-19,Charge Sheet,88
4415,4415,2026-07-22,Charge Sheet,72
4416,4416,2026-07-22,Supplementary Report,31
4417,4417,2025-03-04,Final Report,44
4418,4418,2024-06-28,Charge Sheet,9
4419,4419,2025-05-07,Final Report,24
4420,4420,2024-07-03,Charge Sheet,58
4421,4421,2026-05-13,Final Report,8
4422,4422,2024-09-16,Charge Sheet,51
4423,4423,2025-05-12,Final Report,65
4424,4424,2024-11-03,Charge Sheet,62
4425,4425,2026-07-22,Charge Sheet,26
4426,4426,2025-11-11,Final Report,33
4427,4427,2024-11-09,Final Report,90
4428,4428,2026-05-04,Final Report,8
4429,4429,2026-07-22,Final Report,31
4430,4430,2026-07-22,Charge Sheet,93
4431,4431,2025-03-17,Final Report,8
4432,4432,2025-04-27,Final Report,11
4433,4433,2024-10-20,Final Report,56
4434,4434,2026-03-22,Final Report,35
4435,4435,2026-07-22,Charge Sheet,30
4436,4436,2025-09-02,Supplementary Report,61
4437,4437,2025-09-21,Final Report,57
4438,4438,2024-09-24,Final Report,52
4439,4439,2025-12-16,Final Report,36
4440,4440,2026-06-10,Final Report,36
4441,4441,2025-04-18,Final Report,1
4442,4442,2025-06-15,Charge Sheet,2
4443,4443,2026-01-06,Supplementary Report,43
4444,4444,2025-06-24,Charge Sheet,81
4445,4445,2026-03-29,Final Report,32
4446,4446,2024-12-30,Final Report,40
4447,4447,2024-11-21,Supplementary Report,64
4448,4448,2026-07-22,Final Report,43
4449,4449,2026-06-26,Charge Sheet,6
4450,4450,2025-02-26,Final Report,51
4451,4451,2026-02-27,Final Report,68
4452,4452,2026-07-22,Final Report,69
4453,4453,2024-11-23,Supplementary Report,92
4454,4454,2026-07-22,Final Report,94
4455,4455,2025-04-01,Final Report,68
4456,4456,2026-04-01,Final Report,71
4457,4457,2025-04-16,Charge Sheet,17
4458,4458,2024-06-06,Charge Sheet,62
4459,4459,2024-12-03,Charge Sheet,53
4460,4460,2026-01-26,Charge Sheet,9
4461,4461,2026-05-22,Charge Sheet,48
4462,4462,2025-06-18,Charge Sheet,92
4463,4463,2026-03-09,Final Report,71
4464,4464,2026-01-09,Final Report,49
4465,4465,2026-06-28,Final Report,31
4466,4466,2025-05-28,Final Report,24
4467,4467,2024-09-29,Final Report,33
4468,4468,2024-12-28,Final Report,5
4469,4469,2025-03-22,Final Report,72
4470,4470,2025-09-13,Supplementary Report,80
4471,4471,2026-07-22,Final Report,23
4472,4472,2026-02-16,Supplementary Report,2
4473,4473,2026-07-22,Final Report,94
4474,4474,2025-10-05,Charge Sheet,42
4475,4475,2026-04-08,Charge Sheet,57
4476,4476,2025-07-18,Final Report,58
4477,4477,2026-07-22,Supplementary Report,5
4478,4478,2024-11-23,Supplementary Report,47
4479,4479,2026-06-15,Charge Sheet,78
4480,4480,2025-07-12,Final Report,74
4481,4481,2025-08-25,Final Report,12
4482,4482,2026-04-28,Final Report,24
4483,4483,2025-10-17,Final Report,21
4484,4484,2026-07-22,Final Report,25
4485,4485,2026-02-26,Supplementary Report,91
4486,4486,2026-07-22,Final Report,12
4487,4487,2026-07-22,Charge Sheet,94
4488,4488,2026-02-21,Final Report,54
4489,4489,2024-08-02,Charge Sheet,67
4490,4490,2026-07-22,Final Report,49
4491,4491,2026-04-15,Final Report,24
4492,4492,2025-05-18,Final Report,72
4493,4493,2026-07-22,Final Report,6
4494,4494,2024-11-25,Charge Sheet,37
4495,4495,2025-08-29,Final Report,90
4496,4496,2025-02-05,Charge Sheet,37
4497,4497,2024-09-25,Final Report,87
4498,4498,2025-06-24,Charge Sheet,40
4499,4499,2026-07-22,Final Report,78
4500,4500,2025-01-24,Supplementary Report,91
4501,4501,2024-09-25,Final Report,43
4502,4502,2026-07-22,Charge Sheet,52
4503,4503,2026-07-22,Supplementary Report,65
4504,4504,2025-08-21,Final Report,24
4505,4505,2026-01-25,Final Report,44
4506,4506,2025-01-05,Final Report,91
4507,4507,2026-07-22,Charge Sheet,27
4508,4508,2025-10-10,Final Report,12
4509,4509,2026-07-16,Final Report,27
4510,4510,2026-07-13,Final Report,92
4511,4511,2026-05-06,Charge Sheet,38
4512,4512,2025-06-06,Final Report,50
4513,4513,2026-07-22,Final Report,40
4514,4514,2026-07-22,Charge Sheet,66
4515,4515,2025-02-10,Final Report,20
4516,4516,2025-09-27,Charge Sheet,3
4517,4517,2024-10-30,Charge Sheet,59
4518,4518,2025-03-16,Final Report,35
4519,4519,2025-12-03,Final Report,22
4520,4520,2025-01-31,Final Report,17
4521,4521,2026-07-22,Final Report,29
4522,4522,2026-07-22,Final Report,68
4523,4523,2024-11-25,Final Report,31
4524,4524,2024-08-19,Final Report,42
4525,4525,2024-09-30,Final Report,20
4526,4526,2026-07-22,Final Report,54
4527,4527,2025-03-28,Final Report,25
4528,4528,2024-06-25,Charge Sheet,75
4529,4529,2025-08-07,Final Report,16
4530,4530,2026-06-29,Final Report,8
4531,4531,2024-07-12,Final Report,85
4532,4532,2025-11-15,Final Report,1
4533,4533,2026-02-17,Charge Sheet,55
4534,4534,2026-07-22,Final Report,54
4535,4535,2026-01-24,Final Report,54
4536,4536,2025-12-22,Final Report,78
4537,4537,2026-04-26,Final Report,58
4538,4538,2024-11-16,Final Report,79
4539,4539,2024-07-15,Final Report,79
4540,4540,2025-03-10,Final Report,79
4541,4541,2026-07-22,Charge Sheet,94
4542,4542,2025-10-21,Final Report,2
4543,4543,2024-08-23,Final Report,30
4544,4544,2025-06-03,Final Report,63
4545,4545,2025-06-14,Final Report,60
4546,4546,2025-01-26,Final Report,48
4547,4547,2025-06-23,Charge Sheet,59
4548,4548,2026-01-04,Charge Sheet,75
4549,4549,2026-07-22,Charge Sheet,83
4550,4550,2026-07-22,Charge Sheet,22
4551,4551,2024-08-30,Final Report,77
4552,4552,2026-07-22,Charge Sheet,53
4553,4553,2025-09-15,Charge Sheet,21
4554,4554,2025-03-21,Charge Sheet,59
4555,4555,2025-01-08,Final Report,58
4556,4556,2025-01-29,Final Report,67
4557,4557,2026-07-22,Charge Sheet,78
4558,4558,2026-07-22,Charge Sheet,68
4559,4559,2026-07-18,Final Report,52
4560,4560,2026-01-22,Charge Sheet,66
4561,4561,2024-12-20,Supplementary Report,50
4562,4562,2025-12-10,Final Report,63
4563,4563,2026-07-22,Final Report,81
4564,4564,2025-09-01,Charge Sheet,46
4565,4565,2024-12-25,Final Report,70
4566,4566,2025-10-02,Final Report,40
4567,4567,2026-07-22,Charge Sheet,90
4568,4568,2025-04-17,Final Report,35
4569,4569,2025-03-08,Charge Sheet,92
4570,4570,2026-05-12,Final Report,22
4571,4571,2025-12-16,Supplementary Report,33
4572,4572,2025-09-06,Charge Sheet,87
4573,4573,2024-08-18,Supplementary Report,3
4574,4574,2025-08-15,Supplementary Report,48
4575,4575,2025-11-27,Charge Sheet,74
4576,4576,2026-07-22,Final Report,10
4577,4577,2026-04-02,Charge Sheet,55
4578,4578,2024-11-21,Charge Sheet,45
4579,4579,2024-10-31,Final Report,51
4580,4580,2025-03-04,Supplementary Report,67
4581,4581,2026-03-17,Charge Sheet,10
4582,4582,2026-01-23,Charge Sheet,50
4583,4583,2026-03-04,Final Report,2
4584,4584,2026-04-18,Charge Sheet,37
4585,4585,2025-03-03,Charge Sheet,16
4586,4586,2026-07-22,Supplementary Report,10
4587,4587,2024-07-08,Final Report,36
4588,4588,2024-05-18,Final Report,10
4589,4589,2025-02-26,Charge Sheet,31
4590,4590,2025-06-22,Final Report,25
4591,4591,2026-07-22,Final Report,90
4592,4592,2025-10-14,Final Report,35
4593,4593,2024-09-03,Charge Sheet,20
4594,4594,2026-05-12,Charge Sheet,5
4595,4595,2026-06-20,Charge Sheet,29
4596,4596,2024-12-03,Final Report,78
4597,4597,2026-07-22,Final Report,69
4598,4598,2024-10-04,Supplementary Report,24
4599,4599,2026-07-22,Final Report,53
4600,4600,2026-07-22,Charge Sheet,59
4601,4601,2026-07-22,Supplementary Report,77
4602,4602,2026-05-20,Final Report,30
4603,4603,2025-09-11,Final Report,69
4604,4604,2025-11-29,Final Report,70
4605,4605,2026-07-22,Final Report,26
4606,4606,2025-06-15,Final Report,80
4607,4607,2026-06-25,Final Report,12
4608,4608,2026-07-22,Final Report,87
4609,4609,2024-08-22,Final Report,15
4610,4610,2024-12-30,Final Report,65
4611,4611,2026-07-22,Final Report,50
4612,4612,2024-10-16,Supplementary Report,38
4613,4613,2025-05-24,Final Report,56
4614,4614,2026-07-22,Charge Sheet,44
4615,4615,2025-05-24,Final Report,65
4616,4616,2026-07-22,Final Report,53
4617,4617,2026-01-17,Final Report,83
4618,4618,2024-08-28,Final Report,9
4619,4619,2025-10-04,Charge Sheet,44
4620,4620,2025-05-05,Charge Sheet,84
4621,4621,2026-07-22,Charge Sheet,56
4622,4622,2026-03-30,Final Report,37
4623,4623,2026-07-22,Charge Sheet,48
4624,4624,2026-07-22,Final Report,13
4625,4625,2025-03-21,Supplementary Report,31
4626,4626,2025-09-20,Final Report,24
4627,4627,2024-12-10,Charge Sheet,75
4628,4628,2026-07-22,Supplementary Report,83
4629,4629,2026-07-22,Charge Sheet,6
4630,4630,2025-06-14,Charge Sheet,36
4631,4631,2026-06-25,Final Report,42
4632,4632,2025-06-28,Final Report,90
4633,4633,2026-04-21,Final Report,40
4634,4634,2024-08-28,Final Report,18
4635,4635,2025-01-16,Final Report,49
4636,4636,2026-07-13,Charge Sheet,51
4637,4637,2026-02-20,Final Report,15
4638,4638,2025-10-16,Final Report,32
4639,4639,2025-01-29,Final Report,45
4640,4640,2026-02-08,Final Report,85
4641,4641,2024-11-24,Final Report,48
4642,4642,2026-07-22,Charge Sheet,7
4643,4643,2026-07-14,Final Report,74
4644,4644,2025-09-26,Final Report,66
4645,4645,2025-01-06,Final Report,89
4646,4646,2026-07-22,Charge Sheet,26
4647,4647,2026-07-22,Final Report,93
4648,4648,2024-12-12,Charge Sheet,67
4649,4649,2025-12-03,Charge Sheet,82
4650,4650,2026-07-22,Final Report,78
4651,4651,2026-05-15,Final Report,88
4652,4652,2026-01-18,Charge Sheet,84
4653,4653,2025-05-25,Charge Sheet,44
4654,4654,2026-06-21,Final Report,50
4655,4655,2024-06-27,Charge Sheet,66
4656,4656,2024-11-25,Charge Sheet,84
4657,4657,2024-07-11,Final Report,68
4658,4658,2025-10-18,Supplementary Report,65
4659,4659,2025-06-13,Final Report,46
4660,4660,2025-09-23,Charge Sheet,41
4661,4661,2025-03-09,Charge Sheet,11
4662,4662,2026-02-05,Final Report,82
4663,4663,2025-11-22,Supplementary Report,77
4664,4664,2025-01-24,Charge Sheet,8
4665,4665,2026-02-02,Charge Sheet,73
4666,4666,2025-04-20,Supplementary Report,20
4667,4667,2024-11-29,Charge Sheet,41
4668,4668,2025-06-02,Charge Sheet,82
4669,4669,2024-05-08,Final Report,59
4670,4670,2025-12-23,Charge Sheet,73
4671,4671,2025-08-15,Supplementary Report,79
4672,4672,2025-03-06,Charge Sheet,73
4673,4673,2025-09-02,Final Report,24
4674,4674,2025-07-06,Final Report,91
4675,4675,2025-08-09,Final Report,11
4676,4676,2026-03-09,Charge Sheet,74
4677,4677,2025-12-22,Final Report,4
4678,4678,2024-12-23,Final Report,35
4679,4679,2024-09-22,Charge Sheet,59
4680,4680,2025-08-11,Final Report,86
4681,4681,2026-05-14,Final Report,3
4682,4682,2026-06-13,Charge Sheet,60
4683,4683,2026-07-22,Charge Sheet,59
4684,4684,2024-05-13,Final Report,68
4685,4685,2026-04-12,Supplementary Report,36
4686,4686,2026-07-12,Final Report,91
4687,4687,2024-11-19,Supplementary Report,54
4688,4688,2026-07-22,Supplementary Report,34
4689,4689,2024-12-19,Charge Sheet,38
4690,4690,2025-03-23,Charge Sheet,28
4691,4691,2026-07-22,Charge Sheet,37
4692,4692,2026-07-22,Charge Sheet,94
4693,4693,2024-05-12,Final Report,72
4694,4694,2024-05-29,Supplementary Report,72
4695,4695,2026-07-22,Charge Sheet,29
4696,4696,2025-12-02,Final Report,69
4697,4697,2025-06-15,Final Report,24
4698,4698,2026-02-16,Final Report,2
4699,4699,2026-07-22,Final Report,83
4700,4700,2025-01-21,Final Report,14
4701,4701,2025-03-04,Final Report,31
4702,4702,2026-07-22,Supplementary Report,73
4703,4703,2026-07-22,Final Report,91
4704,4704,2024-08-19,Charge Sheet,63
4705,4705,2025-05-07,Final Report,64
4706,4706,2025-06-03,Charge Sheet,11
4707,4707,2024-06-13,Final Report,43
4708,4708,2026-02-06,Final Report,59
4709,4709,2026-07-22,Charge Sheet,53
4710,4710,2025-04-09,Charge Sheet,15
4711,4711,2024-06-21,Final Report,24
4712,4712,2026-07-22,Charge Sheet,48
4713,4713,2026-03-25,Supplementary Report,2
4714,4714,2025-07-31,Final Report,76
4715,4715,2026-07-10,Final Report,56
4716,4716,2025-01-08,Charge Sheet,19
4717,4717,2025-06-27,Charge Sheet,25
4718,4718,2026-01-27,Charge Sheet,38
4719,4719,2024-10-19,Final Report,43
4720,4720,2026-06-28,Supplementary Report,79
4721,4721,2026-07-22,Final Report,88
4722,4722,2026-05-28,Final Report,45
4723,4723,2026-02-10,Final Report,70
4724,4724,2025-08-06,Final Report,11
4725,4725,2025-03-18,Charge Sheet,54
4726,4726,2025-07-25,Charge Sheet,48
4727,4727,2026-02-04,Final Report,28
4728,4728,2024-08-02,Final Report,26
4729,4729,2024-08-05,Final Report,8
4730,4730,2026-07-22,Charge Sheet,85
4731,4731,2026-07-22,Final Report,77
4732,4732,2025-07-28,Charge Sheet,50
4733,4733,2026-07-22,Final Report,47
4734,4734,2025-07-29,Supplementary Report,24
4735,4735,2025-06-23,Final Report,66
4736,4736,2025-03-04,Final Report,6
4737,4737,2026-07-22,Final Report,30
4738,4738,2025-09-24,Final Report,42
4739,4739,2026-07-22,Final Report,24
4740,4740,2025-05-21,Charge Sheet,90
4741,4741,2024-12-20,Charge Sheet,94
4742,4742,2024-04-23,Final Report,91
4743,4743,2026-06-23,Supplementary Report,7
4744,4744,2025-12-07,Charge Sheet,56
4745,4745,2025-12-07,Final Report,3
4746,4746,2026-07-22,Charge Sheet,35
4747,4747,2024-11-22,Charge Sheet,49
4748,4748,2026-07-22,Final Report,73
4749,4749,2024-08-03,Charge Sheet,15
4750,4750,2024-12-14,Charge Sheet,81
4751,4751,2024-08-01,Supplementary Report,43
4752,4752,2026-07-22,Final Report,81
4753,4753,2026-06-03,Charge Sheet,83
4754,4754,2026-07-22,Final Report,53
4755,4755,2026-06-03,Final Report,47
4756,4756,2025-03-08,Charge Sheet,34
4757,4757,2026-06-12,Final Report,68
4758,4758,2026-01-17,Final Report,56
4759,4759,2026-07-22,Final Report,8
4760,4760,2025-07-20,Final Report,48
4761,4761,2024-07-25,Supplementary Report,73
4762,4762,2024-07-26,Supplementary Report,23
4763,4763,2026-06-02,Supplementary Report,65
4764,4764,2026-03-16,Final Report,42
4765,4765,2026-07-22,Charge Sheet,18
4766,4766,2024-10-23,Charge Sheet,15
4767,4767,2024-04-05,Charge Sheet,90
4768,4768,2026-06-08,Final Report,66
4769,4769,2025-12-13,Final Report,60
4770,4770,2025-12-23,Charge Sheet,6
4771,4771,2025-10-10,Charge Sheet,47
4772,4772,2026-07-22,Final Report,89
4773,4773,2026-04-25,Final Report,62
4774,4774,2025-06-02,Final Report,38
4775,4775,2025-03-16,Charge Sheet,23
4776,4776,2025-03-25,Final Report,39
4777,4777,2026-06-01,Final Report,37
4778,4778,2026-04-20,Final Report,79
4779,4779,2025-05-19,Final Report,25
4780,4780,2024-09-19,Charge Sheet,4
4781,4781,2026-06-01,Final Report,25
4782,4782,2024-12-11,Final Report,28
4783,4783,2026-07-22,Charge Sheet,88
4784,4784,2025-09-02,Final Report,48
4785,4785,2024-07-05,Charge Sheet,72
4786,4786,2024-10-27,Final Report,74
4787,4787,2024-12-14,Charge Sheet,63
4788,4788,2025-04-03,Final Report,57
4789,4789,2026-07-22,Final Report,38
4790,4790,2024-09-30,Final Report,44
4791,4791,2025-07-06,Charge Sheet,85
4792,4792,2025-03-30,Charge Sheet,67
4793,4793,2026-07-22,Charge Sheet,49
4794,4794,2026-02-03,Final Report,66
4795,4795,2026-02-01,Final Report,36
4796,4796,2026-07-22,Final Report,93
4797,4797,2025-07-10,Final Report,48
4798,4798,2024-09-01,Charge Sheet,12
4799,4799,2025-02-15,Charge Sheet,64
4800,4800,2026-07-19,Supplementary Report,55
4801,4801,2025-04-24,Supplementary Report,71
4802,4802,2026-07-22,Final Report,32
4803,4803,2025-04-06,Final Report,48
4804,4804,2024-10-19,Final Report,7
4805,4805,2026-07-20,Final Report,69
4806,4806,2026-07-22,Charge Sheet,49
4807,4807,2026-07-22,Final Report,82
4808,4808,2024-12-23,Charge Sheet,74
4809,4809,2026-07-22,Final Report,56
4810,4810,2026-07-22,Charge Sheet,25
4811,4811,2025-07-15,Charge Sheet,94
4812,4812,2024-11-21,Final Report,63
4813,4813,2026-07-22,Charge Sheet,54
4814,4814,2025-10-20,Final Report,54
4815,4815,2025-09-08,Supplementary Report,65
4816,4816,2024-10-18,Final Report,30
4817,4817,2026-07-22,Charge Sheet,11
4818,4818,2026-07-22,Final Report,72
4819,4819,2026-01-26,Final Report,28
4820,4820,2026-07-22,Final Report,40
4821,4821,2026-01-21,Charge Sheet,36
4822,4822,2024-12-01,Charge Sheet,7
4823,4823,2025-09-03,Final Report,1
4824,4824,2026-03-15,Final Report,9
4825,4825,2026-07-22,Supplementary Report,29
4826,4826,2026-07-19,Supplementary Report,22
4827,4827,2025-06-27,Charge Sheet,57
4828,4828,2025-10-14,Final Report,3
4829,4829,2026-07-22,Supplementary Report,41
4830,4830,2025-07-09,Supplementary Report,11
4831,4831,2024-12-09,Supplementary Report,19
4832,4832,2025-11-11,Supplementary Report,81
4833,4833,2026-01-28,Final Report,45
4834,4834,2026-07-05,Final Report,47
4835,4835,2024-12-10,Final Report,38
