ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3246,3246,1,2025-08-28,1,2,7,7,2,3246,1,0
3247,3247,2,2025-01-16,1,12,35,37,12,3247,1,0
3248,3248,1,2024-10-26,1,16,47,48,16,3248,1,0
3249,3249,1,2025-10-31,1,5,14,14,5,3249,1,0
3250,3250,1,2024-11-13,1,19,58,58,19,3250,1,0
3251,3251,1,2024-06-22,1,16,47,49,16,3251,1,0
3252,3252,2,2024-09-16,1,16,49,49,16,3252,1,0
3253,3253,2,2024-12-25,1,2,7,6,2,3253,1,0
3254,3254,1,2026-07-22,1,18,55,55,18,3254,1,0
3255,3255,1,2024-12-31,1,2,5,5,2,3255,1,0
3256,3256,1,2025-05-14,1,14,41,42,14,3256,1,0
3257,3257,1,2024-02-18,1,15,46,45,15,3257,1,0
3258,3258,1,2024-04-27,1,12,35,35,12,3258,1,0
3259,3259,1,2025-01-17,1,25,75,76,25,3259,1,0
3260,3260,2,2025-09-09,1,2,5,7,2,3260,1,0
3261,3261,2,2026-07-12,1,19,58,58,19,3261,1,0
3262,3262,1,2026-03-29,1,12,35,35,12,3262,1,0
3263,3263,1,2025-03-11,1,31,92,94,31,3263,1,0
3264,3264,2,2024-11-20,1,31,94,92,31,3264,1,0
3265,3265,2,2026-04-02,1,16,49,47,16,3265,1,0
3266,3266,1,2026-02-23,1,27,82,80,27,3266,1,0
3267,3267,1,2026-07-22,1,12,37,36,12,3267,1,0
3268,3268,1,2025-10-04,1,16,48,47,16,3268,1,0
3269,3269,1,2026-01-28,1,11,33,33,11,3269,1,0
3270,3270,1,2024-10-31,1,26,77,77,26,3270,1,0
3271,3271,1,2026-07-15,1,23,68,69,23,3271,1,0
3272,3272,1,2025-06-09,1,2,6,5,2,3272,1,0
3273,3273,1,2024-08-28,1,25,75,76,25,3273,1,0
3274,3274,1,2025-03-03,1,31,94,92,31,3274,1,0
3275,3275,1,2025-06-16,1,8,23,25,8,3275,1,0
3276,3276,1,2025-07-28,1,23,69,68,23,3276,1,0
3277,3277,1,2026-04-23,1,26,79,77,26,3277,1,0
3278,3278,2,2024-07-19,1,4,11,11,4,3278,1,0
3279,3279,1,2025-10-15,1,14,43,43,14,3279,1,0
3280,3280,1,2026-02-23,1,2,6,5,2,3280,1,0
3281,3281,2,2025-08-03,1,2,6,7,2,3281,1,0
3282,3282,1,2026-01-18,1,13,38,40,13,3282,1,0
3283,3283,1,2025-02-10,1,17,51,51,17,3283,1,0
3284,3284,1,2026-06-30,1,29,86,86,29,3284,1,0
3285,3285,1,2024-07-08,1,8,23,25,8,3285,1,0
3286,3286,1,2026-01-03,1,11,33,33,11,3286,1,0
3287,3287,1,2024-08-24,1,9,28,27,9,3287,1,0
3288,3288,1,2025-07-18,1,25,74,74,25,3288,1,0
3289,3289,1,2024-05-17,1,14,43,42,14,3289,1,0
3290,3290,1,2026-05-14,1,7,20,20,7,3290,1,0
3291,3291,1,2026-07-22,1,18,54,55,18,3291,1,0
3292,3292,1,2025-03-04,1,14,41,41,14,3292,1,0
3293,3293,1,2024-10-17,1,10,29,31,10,3293,1,0
3294,3294,1,2025-09-26,1,18,53,55,18,3294,1,0
3295,3295,1,2025-01-10,1,24,72,72,24,3295,1,0
3296,3296,1,2024-10-26,1,9,27,26,9,3296,1,0
3297,3297,1,2024-11-09,1,17,50,51,17,3297,1,0
3298,3298,1,2026-07-22,1,18,53,53,18,3298,1,0
3299,3299,1,2024-09-14,1,6,19,17,6,3299,1,0
3300,3300,1,2025-11-17,1,25,76,75,25,3300,1,0
3301,3301,2,2024-12-03,1,31,94,94,31,3301,1,0
3302,3302,1,2026-02-21,1,18,55,54,18,3302,1,0
3303,3303,1,2026-04-01,1,5,16,15,5,3303,1,0
3304,3304,2,2026-02-15,1,1,2,4,1,3304,1,0
3305,3305,2,2024-10-20,1,16,49,49,16,3305,1,0
3306,3306,1,2025-10-22,1,11,34,34,11,3306,1,0
3307,3307,1,2025-05-03,1,14,42,43,14,3307,1,0
3308,3308,2,2024-07-29,1,31,93,93,31,3308,1,0
3309,3309,1,2025-11-15,1,1,3,4,1,3309,1,0
3310,3310,2,2024-04-29,1,6,17,19,6,3310,1,0
3311,3311,1,2024-07-09,1,29,88,86,29,3311,1,0
3312,3312,1,2024-11-10,1,19,57,57,19,3312,1,0
3313,3313,1,2026-07-22,1,17,50,50,17,3313,1,0
3314,3314,1,2024-07-28,1,8,24,23,8,3314,1,0
3315,3315,2,2026-05-19,1,22,67,67,22,3315,1,0
3316,3316,1,2025-09-11,1,3,9,10,3,3316,1,0
3317,3317,1,2025-09-16,1,3,9,9,3,3317,1,0
3318,3318,1,2026-03-20,1,22,67,67,22,3318,1,0
3319,3319,2,2024-08-13,1,17,50,52,17,3319,1,0
3320,3320,1,2025-01-26,1,30,90,91,30,3320,1,0
3321,3321,1,2025-01-23,1,21,62,62,21,3321,1,0
3322,3322,1,2026-07-22,1,1,1,4,1,3322,1,0
3323,3323,1,2024-11-10,1,24,73,72,24,3323,1,0
3324,3324,1,2026-03-08,1,5,15,14,5,3324,1,0
3325,3325,1,2025-09-16,1,30,91,89,30,3325,1,0
3326,3326,1,2025-09-20,1,28,85,83,28,3326,1,0
3327,3327,1,2024-09-12,1,9,26,28,9,3327,1,0
3328,3328,1,2025-05-07,1,14,43,43,14,3328,1,0
3329,3329,1,2024-12-09,1,22,65,66,22,3329,1,0
3330,3330,2,2026-07-22,1,5,16,15,5,3330,1,0
3331,3331,2,2025-02-28,1,5,15,15,5,3331,1,0
3332,3332,1,2025-05-31,1,14,41,43,14,3332,1,0
3333,3333,1,2026-07-22,1,8,23,23,8,3333,1,0
3334,3334,1,2025-10-23,1,9,26,26,9,3334,1,0
3335,3335,1,2026-07-05,1,7,20,20,7,3335,1,0
3336,3336,1,2026-04-07,1,17,51,51,17,3336,1,0
3337,3337,1,2025-09-21,1,24,71,71,24,3337,1,0
3338,3338,1,2026-07-22,1,3,9,8,3,3338,1,0
3339,3339,1,2025-06-01,1,29,87,88,29,3339,1,0
3340,3340,1,2026-07-22,1,2,6,6,2,3340,1,0
3341,3341,1,2026-05-21,1,29,87,87,29,3341,1,0
3342,3342,1,2026-07-22,1,4,13,13,4,3342,1,0
3343,3343,1,2024-10-29,1,22,65,67,22,3343,1,0
3344,3344,2,2026-07-22,1,6,17,17,6,3344,1,0
3345,3345,1,2025-10-22,1,30,91,91,30,3345,1,0
3346,3346,1,2026-07-22,1,5,15,14,5,3346,1,0
3347,3347,1,2026-01-17,1,1,3,2,1,3347,1,0
3348,3348,1,2026-07-22,1,5,16,15,5,3348,1,0
3349,3349,2,2025-06-07,1,31,92,93,31,3349,1,0
3350,3350,2,2025-09-11,1,18,55,54,18,3350,1,0
3351,3351,2,2024-12-14,1,2,7,7,2,3351,1,0
3352,3352,2,2025-08-18,1,21,62,63,21,3352,1,0
3353,3353,1,2025-10-25,1,21,62,63,21,3353,1,0
3354,3354,1,2025-05-02,1,12,37,37,12,3354,1,0
3355,3355,1,2024-07-18,1,6,17,18,6,3355,1,0
3356,3356,1,2025-03-10,1,9,27,28,9,3356,1,0
3357,3357,1,2026-07-22,1,18,55,54,18,3357,1,0
3358,3358,1,2024-12-04,1,29,86,86,29,3358,1,0
3359,3359,1,2025-09-05,1,27,82,82,27,3359,1,0
3360,3360,2,2026-07-08,1,14,42,42,14,3360,1,0
3361,3361,1,2025-01-09,1,14,43,42,14,3361,1,0
3362,3362,2,2026-04-29,1,18,53,53,18,3362,1,0
3363,3363,1,2026-07-22,1,19,57,57,19,3363,1,0
3364,3364,1,2024-09-24,1,5,14,16,5,3364,1,0
3365,3365,1,2026-04-07,1,19,57,57,19,3365,1,0
3366,3366,1,2026-07-22,1,28,85,84,28,3366,1,0
3367,3367,1,2026-06-13,1,4,13,13,4,3367,1,0
3368,3368,1,2025-04-26,1,7,22,22,7,3368,1,0
3369,3369,1,2026-07-22,1,19,57,58,19,3369,1,0
3370,3370,1,2025-04-08,1,30,89,91,30,3370,1,0
3371,3371,2,2024-06-05,1,31,92,94,31,3371,1,0
3372,3372,1,2026-01-09,1,2,7,5,2,3372,1,0
3373,3373,1,2025-06-12,1,15,45,44,15,3373,1,0
3374,3374,2,2024-12-14,1,31,93,93,31,3374,1,0
3375,3375,1,2026-07-22,1,28,85,83,28,3375,1,0
3376,3376,2,2024-10-27,1,14,41,43,14,3376,1,0
3377,3377,1,2026-05-21,1,13,39,40,13,3377,1,0
3378,3378,1,2025-05-16,1,23,68,70,23,3378,1,0
3379,3379,1,2025-08-24,1,1,3,4,1,3379,1,0
3380,3380,2,2024-08-16,1,3,10,8,3,3380,1,0
3381,3381,1,2025-03-11,1,3,10,10,3,3381,1,0
3382,3382,1,2024-05-18,1,9,27,27,9,3382,1,0
3383,3383,2,2024-12-02,1,11,33,32,11,3383,1,0
3384,3384,1,2025-11-24,1,12,36,36,12,3384,1,0
3385,3385,2,2025-10-04,1,5,16,14,5,3385,1,0
3386,3386,1,2024-06-30,1,12,36,36,12,3386,1,0
3387,3387,1,2025-12-05,1,15,46,46,15,3387,1,0
3388,3388,1,2025-01-28,1,7,20,21,7,3388,1,0
3389,3389,1,2024-12-18,1,4,12,12,4,3389,1,0
3390,3390,1,2026-06-13,1,12,36,36,12,3390,1,0
3391,3391,1,2026-06-19,1,13,38,39,13,3391,1,0
3392,3392,1,2024-04-25,1,22,65,65,22,3392,1,0
3393,3393,2,2025-01-25,1,28,84,83,28,3393,1,0
3394,3394,2,2024-12-20,1,16,48,48,16,3394,1,0
3395,3395,1,2025-12-06,1,16,48,47,16,3395,1,0
3396,3396,2,2024-03-11,1,15,45,45,15,3396,1,0
3397,3397,2,2024-11-17,1,1,4,3,1,3397,1,0
3398,3398,1,2024-07-25,1,17,52,51,17,3398,1,0
3399,3399,2,2025-01-05,1,18,55,55,18,3399,1,0
3400,3400,2,2024-08-12,1,27,82,81,27,3400,1,0
3401,3401,1,2025-01-28,1,13,40,38,13,3401,1,0
3402,3402,1,2024-04-18,1,3,10,8,3,3402,1,0
3403,3403,1,2025-06-06,1,9,28,28,9,3403,1,0
3404,3404,1,2025-09-08,1,24,71,71,24,3404,1,0
3405,3405,1,2025-12-17,1,25,76,76,25,3405,1,0
3406,3406,2,2025-09-10,1,26,77,77,26,3406,1,0
3407,3407,2,2025-06-09,1,18,55,55,18,3407,1,0
3408,3408,1,2025-10-11,1,25,75,76,25,3408,1,0
3409,3409,1,2026-07-22,1,8,24,24,8,3409,1,0
3410,3410,1,2024-04-27,1,9,28,28,9,3410,1,0
3411,3411,1,2025-01-08,1,27,81,82,27,3411,1,0
3412,3412,2,2025-04-16,1,20,61,61,20,3412,1,0
3413,3413,1,2025-12-06,1,8,25,23,8,3413,1,0
3414,3414,2,2025-07-25,1,25,76,76,25,3414,1,0
3415,3415,1,2024-08-14,1,15,45,45,15,3415,1,0
3416,3416,1,2024-11-07,1,6,18,17,6,3416,1,0
3417,3417,1,2025-12-06,1,23,68,69,23,3417,1,0
3418,3418,1,2026-05-24,1,31,92,94,31,3418,1,0
3419,3419,1,2025-11-29,1,31,92,93,31,3419,1,0
3420,3420,1,2024-07-30,1,20,59,61,20,3420,1,0
3421,3421,1,2026-04-16,1,4,13,11,4,3421,1,0
3422,3422,1,2025-08-19,1,8,25,25,8,3422,1,0
3423,3423,1,2024-03-13,1,28,84,83,28,3423,1,0
3424,3424,2,2026-03-09,1,22,66,65,22,3424,1,0
3425,3425,1,2024-12-22,1,4,13,12,4,3425,1,0
3426,3426,1,2025-06-10,1,25,75,76,25,3426,1,0
3427,3427,2,2025-04-29,1,6,18,17,6,3427,1,0
3428,3428,2,2026-02-16,1,28,85,85,28,3428,1,0
3429,3429,1,2025-06-03,1,6,18,17,6,3429,1,0
3430,3430,1,2025-08-29,1,5,15,14,5,3430,1,0
3431,3431,1,2025-07-01,1,6,19,19,6,3431,1,0
3432,3432,2,2024-08-11,1,11,34,32,11,3432,1,0
3433,3433,1,2024-03-20,1,15,45,46,15,3433,1,0
3434,3434,1,2024-04-13,1,5,15,16,5,3434,1,0
3435,3435,1,2025-09-20,1,25,74,74,25,3435,1,0
3436,3436,1,2026-04-30,1,31,94,93,31,3436,1,0
3437,3437,1,2026-06-03,1,12,36,36,12,3437,1,0
3438,3438,1,2024-10-20,1,26,79,79,26,3438,1,0
3439,3439,1,2026-07-22,1,3,9,8,3,3439,1,0
3440,3440,1,2024-08-09,1,14,42,41,14,3440,1,0
3441,3441,1,2024-10-21,1,22,67,66,22,3441,1,0
3442,3442,2,2024-09-22,1,18,54,53,18,3442,1,0
3443,3443,1,2025-06-24,1,31,92,94,31,3443,1,0
3444,3444,1,2026-07-22,1,27,82,81,27,3444,1,0
3445,3445,1,2026-07-22,1,2,5,5,2,3445,1,0
3446,3446,1,2026-07-22,1,31,93,94,31,3446,1,0
3447,3447,1,2026-07-03,1,3,8,10,3,3447,1,0
3448,3448,2,2025-05-19,1,18,55,54,18,3448,1,0
3449,3449,1,2024-05-08,1,3,9,10,3,3449,1,0
3450,3450,1,2024-04-16,1,10,31,30,10,3450,1,0
3451,3451,1,2026-03-07,1,31,92,94,31,3451,1,0
3452,3452,1,2025-08-19,1,9,28,28,9,3452,1,0
3453,3453,2,2024-03-21,1,11,32,32,11,3453,1,0
3454,3454,1,2025-01-24,1,18,53,55,18,3454,1,0
3455,3455,2,2026-07-09,1,19,57,56,19,3455,1,0
3456,3456,1,2026-02-08,1,17,51,52,17,3456,1,0
3457,3457,1,2026-04-22,1,2,6,7,2,3457,1,0
3458,3458,1,2025-02-22,1,7,21,22,7,3458,1,0
3459,3459,1,2025-09-16,1,6,18,17,6,3459,1,0
3460,3460,1,2024-07-12,1,29,87,87,29,3460,1,0
3461,3461,1,2025-03-18,1,22,65,67,22,3461,1,0
3462,3462,1,2025-12-20,1,26,79,78,26,3462,1,0
3463,3463,1,2026-01-13,1,13,38,39,13,3463,1,0
3464,3464,1,2026-07-09,1,31,93,94,31,3464,1,0
3465,3465,1,2024-08-18,1,3,10,10,3,3465,1,0
3466,3466,1,2026-07-22,1,28,85,85,28,3466,1,0
3467,3467,1,2025-12-26,1,31,92,92,31,3467,1,0
3468,3468,1,2025-04-25,1,22,65,65,22,3468,1,0
3469,3469,1,2026-07-06,1,13,39,40,13,3469,1,0
3470,3470,1,2025-08-27,1,27,82,81,27,3470,1,0
3471,3471,1,2025-02-03,1,14,43,41,14,3471,1,0
3472,3472,2,2024-02-24,1,13,40,38,13,3472,1,0
3473,3473,1,2024-05-28,1,17,50,50,17,3473,1,0
3474,3474,2,2025-07-17,1,10,29,31,10,3474,1,0
3475,3475,1,2026-02-04,1,21,63,62,21,3475,1,0
3476,3476,1,2026-07-22,1,20,61,60,20,3476,1,0
3477,3477,1,2025-04-10,1,30,89,89,30,3477,1,0
3478,3478,1,2025-07-05,1,6,18,19,6,3478,1,0
3479,3479,1,2026-07-22,1,28,83,84,28,3479,1,0
3480,3480,2,2025-09-14,1,13,40,40,13,3480,1,0
3481,3481,1,2024-05-30,1,8,25,23,8,3481,1,0
3482,3482,1,2025-11-16,1,9,26,28,9,3482,1,0
3483,3483,2,2026-05-05,1,12,37,35,12,3483,1,0
3484,3484,1,2024-06-22,1,11,32,32,11,3484,1,0
3485,3485,1,2026-02-06,1,14,41,41,14,3485,1,0
3486,3486,1,2024-04-26,1,15,46,44,15,3486,1,0
3487,3487,2,2024-08-27,1,3,8,8,3,3487,1,0
3488,3488,1,2025-04-12,1,22,66,67,22,3488,1,0
3489,3489,1,2025-05-06,1,8,23,25,8,3489,1,0
3490,3490,1,2026-03-26,1,26,78,77,26,3490,1,0
3491,3491,1,2025-08-17,1,22,67,67,22,3491,1,0
3492,3492,1,2024-10-21,1,10,30,29,10,3492,1,0
3493,3493,1,2024-06-25,1,7,21,22,7,3493,1,0
3494,3494,1,2026-02-28,1,13,40,40,13,3494,1,0
3495,3495,1,2025-12-12,1,10,30,31,10,3495,1,0
3496,3496,1,2026-04-27,1,23,70,69,23,3496,1,0
3497,3497,1,2026-06-19,1,22,65,65,22,3497,1,0
3498,3498,2,2026-07-20,1,30,89,90,30,3498,1,0
3499,3499,1,2024-08-02,1,29,88,88,29,3499,1,0
3500,3500,1,2025-05-27,1,30,89,89,30,3500,1,0
3501,3501,2,2024-08-15,1,30,89,91,30,3501,1,0
3502,3502,1,2026-07-04,1,22,65,66,22,3502,1,0
3503,3503,1,2025-10-25,1,19,58,57,19,3503,1,0
3504,3504,1,2024-05-07,1,11,33,33,11,3504,1,0
3505,3505,1,2026-02-17,1,18,54,53,18,3505,1,0
3506,3506,1,2024-08-25,1,4,12,11,4,3506,1,0
3507,3507,1,2024-06-23,1,31,93,94,31,3507,1,0
3508,3508,1,2024-12-24,1,2,6,7,2,3508,1,0
3509,3509,2,2026-07-14,1,26,79,77,26,3509,1,0
3510,3510,2,2024-04-05,1,15,44,46,15,3510,1,0
3511,3511,1,2026-06-04,1,13,38,39,13,3511,1,0
3512,3512,2,2025-08-05,1,21,64,64,21,3512,1,0
3513,3513,2,2024-11-29,1,13,38,38,13,3513,1,0
3514,3514,1,2025-12-07,1,7,21,22,7,3514,1,0
3515,3515,1,2024-07-27,1,23,68,70,23,3515,1,0
3516,3516,1,2024-11-21,1,1,4,2,1,3516,1,0
3517,3517,2,2025-01-13,1,14,42,43,14,3517,1,0
3518,3518,1,2026-07-05,1,6,19,18,6,3518,1,0
3519,3519,1,2026-02-14,1,23,69,70,23,3519,1,0
3520,3520,1,2026-04-22,1,29,86,88,29,3520,1,0
3521,3521,1,2025-05-13,1,16,48,48,16,3521,1,0
3522,3522,2,2024-07-22,1,8,24,25,8,3522,1,0
3523,3523,1,2024-12-24,1,5,15,15,5,3523,1,0
3524,3524,1,2024-08-19,1,16,47,49,16,3524,1,0
3525,3525,1,2024-11-14,1,10,31,31,10,3525,1,0
3526,3526,1,2026-01-20,1,27,80,80,27,3526,1,0
3527,3527,1,2026-07-22,1,7,20,22,7,3527,1,0
3528,3528,1,2025-01-04,1,5,15,16,5,3528,1,0
3529,3529,1,2026-07-11,1,5,16,16,5,3529,1,0
3530,3530,1,2024-05-26,1,20,61,60,20,3530,1,0
3531,3531,1,2025-10-14,1,3,9,10,3,3531,1,0
3532,3532,1,2026-04-14,1,9,28,28,9,3532,1,0
3533,3533,1,2024-12-14,1,27,80,81,27,3533,1,0
3534,3534,2,2025-02-13,1,4,12,13,4,3534,1,0
3535,3535,1,2026-02-26,1,24,73,71,24,3535,1,0
3536,3536,2,2024-11-03,1,10,31,29,10,3536,1,0
3537,3537,2,2025-08-13,1,30,91,89,30,3537,1,0
3538,3538,1,2024-10-28,1,5,14,14,5,3538,1,0
3539,3539,1,2024-09-08,1,4,13,13,4,3539,1,0
3540,3540,1,2024-09-18,1,3,8,9,3,3540,1,0
3541,3541,2,2024-08-20,1,3,9,8,3,3541,1,0
3542,3542,1,2024-07-15,1,31,93,93,31,3542,1,0
3543,3543,2,2025-04-15,1,17,52,52,17,3543,1,0
3544,3544,1,2026-07-22,1,29,86,87,29,3544,1,0
3545,3545,1,2025-05-07,1,7,22,22,7,3545,1,0
3546,3546,2,2024-07-19,1,7,21,21,7,3546,1,0
3547,3547,1,2026-04-22,1,16,49,48,16,3547,1,0
3548,3548,1,2024-04-09,1,18,53,54,18,3548,1,0
3549,3549,1,2026-04-13,1,21,63,62,21,3549,1,0
3550,3550,1,2025-09-29,1,22,65,67,22,3550,1,0
3551,3551,1,2026-07-22,1,21,62,63,21,3551,1,0
3552,3552,1,2026-03-22,1,19,56,57,19,3552,1,0
3553,3553,1,2024-06-19,1,24,73,71,24,3553,1,0
3554,3554,1,2026-01-02,1,1,1,4,1,3554,1,0
3555,3555,1,2025-05-18,1,23,68,70,23,3555,1,0
3556,3556,1,2024-07-26,1,6,17,17,6,3556,1,0
3557,3557,2,2025-12-02,1,8,24,23,8,3557,1,0
3558,3558,1,2026-07-22,1,19,57,56,19,3558,1,0
3559,3559,1,2025-02-01,1,21,62,64,21,3559,1,0
3560,3560,2,2025-11-24,1,10,31,29,10,3560,1,0
3561,3561,1,2025-06-17,1,8,24,24,8,3561,1,0
3562,3562,1,2024-10-01,1,31,93,92,31,3562,1,0
3563,3563,1,2025-12-05,1,4,11,12,4,3563,1,0
3564,3564,1,2025-10-25,1,16,48,49,16,3564,1,0
3565,3565,1,2024-05-29,1,12,35,37,12,3565,1,0
3566,3566,2,2025-11-24,1,13,38,39,13,3566,1,0
3567,3567,1,2025-10-25,1,27,82,82,27,3567,1,0
3568,3568,1,2024-12-10,1,23,69,69,23,3568,1,0
3569,3569,2,2025-12-10,1,17,50,51,17,3569,1,0
3570,3570,1,2025-05-27,1,26,79,79,26,3570,1,0
3571,3571,1,2026-03-15,1,22,67,67,22,3571,1,0
3572,3572,1,2024-08-19,1,15,45,45,15,3572,1,0
3573,3573,1,2024-12-26,1,3,8,9,3,3573,1,0
3574,3574,1,2025-07-12,1,14,42,42,14,3574,1,0
3575,3575,1,2024-10-26,1,9,27,27,9,3575,1,0
3576,3576,2,2026-02-07,1,11,33,33,11,3576,1,0
3577,3577,1,2025-11-18,1,18,54,53,18,3577,1,0
3578,3578,1,2025-08-11,1,26,79,77,26,3578,1,0
3579,3579,1,2025-04-18,1,1,3,4,1,3579,1,0
3580,3580,1,2024-12-01,1,17,50,50,17,3580,1,0
3581,3581,1,2024-08-14,1,3,9,8,3,3581,1,0
3582,3582,2,2025-06-18,1,14,41,42,14,3582,1,0
3583,3583,1,2026-01-03,1,1,2,2,1,3583,1,0
3584,3584,1,2025-11-10,1,24,71,72,24,3584,1,0
3585,3585,1,2024-10-04,1,16,49,49,16,3585,1,0
3586,3586,1,2026-07-22,1,10,29,31,10,3586,1,0
3587,3587,1,2026-01-22,1,6,18,19,6,3587,1,0
3588,3588,1,2024-04-24,1,10,31,31,10,3588,1,0
3589,3589,1,2025-11-14,1,4,12,12,4,3589,1,0
3590,3590,1,2026-06-10,1,23,70,69,23,3590,1,0
3591,3591,2,2024-07-01,1,13,39,39,13,3591,1,0
3592,3592,1,2024-07-13,1,21,63,62,21,3592,1,0
3593,3593,1,2024-09-07,1,8,24,25,8,3593,1,0
3594,3594,1,2024-06-10,1,20,61,61,20,3594,1,0
3595,3595,1,2025-06-24,1,17,50,50,17,3595,1,0
3596,3596,1,2025-05-06,1,22,65,65,22,3596,1,0
3597,3597,1,2026-07-08,1,30,90,89,30,3597,1,0
3598,3598,1,2025-04-16,1,9,27,26,9,3598,1,0
3599,3599,2,2025-09-05,1,1,1,3,1,3599,1,0
3600,3600,2,2024-02-25,1,29,87,86,29,3600,1,0
3601,3601,1,2025-02-25,1,26,78,79,26,3601,1,0
3602,3602,1,2026-07-22,1,10,30,31,10,3602,1,0
3603,3603,1,2025-06-23,1,30,91,90,30,3603,1,0
3604,3604,1,2024-02-17,1,28,83,85,28,3604,1,0
3605,3605,1,2026-02-25,1,14,41,43,14,3605,1,0
3606,3606,1,2026-07-22,1,2,6,7,2,3606,1,0
3607,3607,1,2026-07-22,1,1,3,1,1,3607,1,0
3608,3608,1,2026-07-12,1,15,46,45,15,3608,1,0
3609,3609,1,2025-12-06,1,20,61,61,20,3609,1,0
3610,3610,1,2026-07-22,1,29,88,86,29,3610,1,0
3611,3611,1,2024-06-09,1,1,2,1,1,3611,1,0
3612,3612,1,2026-04-15,1,1,3,3,1,3612,1,0
3613,3613,2,2025-05-06,1,3,10,10,3,3613,1,0
3614,3614,1,2024-11-28,1,6,18,17,6,3614,1,0
3615,3615,1,2024-11-18,1,20,61,59,20,3615,1,0
3616,3616,2,2026-01-10,1,12,35,35,12,3616,1,0
3617,3617,2,2024-03-06,1,5,15,16,5,3617,1,0
3618,3618,1,2026-04-17,1,28,84,85,28,3618,1,0
3619,3619,2,2026-05-10,1,11,33,32,11,3619,1,0
3620,3620,1,2024-04-26,1,6,17,18,6,3620,1,0
3621,3621,1,2024-07-22,1,22,66,65,22,3621,1,0
3622,3622,1,2026-07-20,1,6,17,18,6,3622,1,0
3623,3623,1,2024-12-29,1,6,17,17,6,3623,1,0
3624,3624,1,2024-08-08,1,22,67,65,22,3624,1,0
3625,3625,1,2024-12-09,1,13,40,38,13,3625,1,0
3626,3626,1,2026-03-07,1,29,87,88,29,3626,1,0
3627,3627,1,2024-11-11,1,19,56,58,19,3627,1,0
3628,3628,2,2026-07-22,1,27,82,80,27,3628,1,0
3629,3629,1,2025-10-20,1,7,20,21,7,3629,1,0
3630,3630,2,2026-02-21,1,28,83,85,28,3630,1,0
3631,3631,2,2025-05-16,1,4,12,12,4,3631,1,0
3632,3632,1,2026-06-06,1,1,4,1,1,3632,1,0
3633,3633,1,2026-02-24,1,3,9,8,3,3633,1,0
3634,3634,1,2026-02-24,1,7,20,22,7,3634,1,0
3635,3635,2,2024-08-11,1,31,93,92,31,3635,1,0
3636,3636,2,2025-10-01,1,22,66,66,22,3636,1,0
3637,3637,2,2025-09-25,1,30,89,91,30,3637,1,0
3638,3638,1,2025-10-12,1,23,70,69,23,3638,1,0
3639,3639,1,2024-10-04,1,16,48,48,16,3639,1,0
3640,3640,1,2026-02-22,1,18,55,55,18,3640,1,0
3641,3641,1,2026-06-15,1,29,87,87,29,3641,1,0
3642,3642,1,2024-06-15,1,30,89,91,30,3642,1,0
3643,3643,1,2025-07-05,1,14,41,41,14,3643,1,0
3644,3644,1,2024-11-01,1,7,21,22,7,3644,1,0
3645,3645,1,2025-02-21,1,9,27,28,9,3645,1,0
3646,3646,1,2024-08-25,1,16,48,48,16,3646,1,0
3647,3647,1,2025-03-21,1,17,50,50,17,3647,1,0
3648,3648,1,2025-02-21,1,9,26,27,9,3648,1,0
3649,3649,2,2024-11-04,1,27,81,80,27,3649,1,0
3650,3650,1,2026-04-24,1,31,92,94,31,3650,1,0
3651,3651,1,2026-07-22,1,15,44,45,15,3651,1,0
3652,3652,2,2026-05-02,1,11,33,33,11,3652,1,0
3653,3653,1,2024-03-31,1,7,21,20,7,3653,1,0
3654,3654,1,2026-07-22,1,4,11,11,4,3654,1,0
3655,3655,1,2025-01-31,1,4,12,12,4,3655,1,0
3656,3656,1,2026-07-22,1,5,16,16,5,3656,1,0
3657,3657,1,2025-04-01,1,22,65,67,22,3657,1,0
3658,3658,1,2025-10-28,1,24,72,72,24,3658,1,0
3659,3659,1,2024-09-27,1,7,21,22,7,3659,1,0
3660,3660,1,2026-03-15,1,1,2,1,1,3660,1,0
3661,3661,2,2026-07-16,1,20,60,61,20,3661,1,0
3662,3662,1,2024-10-21,1,19,57,57,19,3662,1,0
3663,3663,1,2026-03-15,1,14,41,42,14,3663,1,0
3664,3664,1,2024-05-07,1,21,62,64,21,3664,1,0
3665,3665,1,2026-05-15,1,21,63,63,21,3665,1,0
3666,3666,1,2025-05-31,1,6,18,18,6,3666,1,0
3667,3667,1,2024-07-20,1,8,24,24,8,3667,1,0
3668,3668,1,2026-03-04,1,22,66,66,22,3668,1,0
3669,3669,1,2025-01-23,1,6,19,18,6,3669,1,0
3670,3670,1,2024-11-23,1,13,39,40,13,3670,1,0
3671,3671,1,2025-10-22,1,8,25,23,8,3671,1,0
3672,3672,1,2025-03-29,1,31,94,93,31,3672,1,0
3673,3673,2,2026-07-22,1,25,75,75,25,3673,1,0
3674,3674,1,2024-09-16,1,24,72,72,24,3674,1,0
3675,3675,1,2025-03-22,1,31,93,93,31,3675,1,0
3676,3676,1,2024-12-10,1,15,46,44,15,3676,1,0
3677,3677,1,2025-02-12,1,11,33,33,11,3677,1,0
3678,3678,1,2026-06-02,1,23,69,70,23,3678,1,0
